geneSet,link,size,overlap,expect,enrichmentRatio,pValue,FDR,overlapId,userId
GO:0035864,response to potassium ion (GO:0035864),8,2,0.551667912,3.625369458,0.100790842,0.512133349,8912;1740,DLG2;CACNA1H
GO:0048536,spleen development (GO:0048536),8,2,0.551667912,3.625369458,0.100790842,0.512133349,6943;5308,TCF21;PITX2
GO:1900222,negative regulation of amyloid-beta clearance (GO:1900222),8,2,0.551667912,3.625369458,0.100790842,0.512133349,6722;93649,MYOCD;SRF
GO:0032769,negative regulation of monooxygenase activity (GO:0032769),8,2,0.551667912,3.625369458,0.100790842,0.512133349,6622;493,ATP2B4;SNCA
GO:0048670,regulation of collateral sprouting (GO:0048670),8,2,0.551667912,3.625369458,0.100790842,0.512133349,627;2258,FGF13;BDNF
GO:0098810,neurotransmitter reuptake (GO:0098810),8,2,0.551667912,3.625369458,0.100790842,0.512133349,6581;3177,SLC22A3;SLC29A2
GO:0070099,regulation of chemokine-mediated signaling pathway (GO:0070099),8,2,0.551667912,3.625369458,0.100790842,0.512133349,9353;6586,SLIT3;SLIT2
GO:2000510,positive regulation of dendritic cell chemotaxis (GO:2000510),8,2,0.551667912,3.625369458,0.100790842,0.512133349,6366;2621,GAS6;CCL21
GO:2000480,negative regulation of cAMP-dependent protein kinase activity (GO:2000480),8,2,0.551667912,3.625369458,0.100790842,0.512133349,5577;11142,PRKAR2B;PKIG
GO:1901032,negative regulation of response to reactive oxygen species (GO:1901032),8,2,0.551667912,3.625369458,0.100790842,0.512133349,5831;120892,LRRK2;PYCR1
GO:0034351,negative regulation of glial cell apoptotic process (GO:0034351),8,2,0.551667912,3.625369458,0.100790842,0.512133349,2621;6347,GAS6;CCL2
GO:0033194,response to hydroperoxide (GO:0033194),8,2,0.551667912,3.625369458,0.100790842,0.512133349,2878;7732,GPX3;RNF112
GO:0071493,cellular response to UV-B (GO:0071493),8,2,0.551667912,3.625369458,0.100790842,0.512133349,3373;4239,MFAP4;HYAL1
GO:0035457,cellular response to interferon-alpha (GO:0035457),8,2,0.551667912,3.625369458,0.100790842,0.512133349,2621;558,GAS6;AXL
GO:1904776,regulation of protein localization to cell cortex (GO:1904776),8,2,0.551667912,3.625369458,0.100790842,0.512133349,5347;89958,SAPCD2;PLK1
GO:0072074,kidney mesenchyme development (GO:0072074),8,2,0.551667912,3.625369458,0.100790842,0.512133349,51804;6495,SIX4;SIX1
GO:1905155,positive regulation of membrane invagination (GO:1905155),8,2,0.551667912,3.625369458,0.100790842,0.512133349,3071;718,C3;NCKAP1L
GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043372)",8,2,0.551667912,3.625369458,0.100790842,0.512133349,3071;4602,NCKAP1L;MYB
GO:0050873,brown fat cell differentiation (GO:0050873),8,2,0.551667912,3.625369458,0.100790842,0.512133349,63976;10891,PPARGC1A;PRDM16
GO:0010664,negative regulation of striated muscle cell apoptotic process (GO:0010664),8,2,0.551667912,3.625369458,0.100790842,0.512133349,9464;26471,HAND2;NUPR1
GO:0038098,sequestering of BMP from receptor via BMP binding (GO:0038098),8,2,0.551667912,3.625369458,0.100790842,0.512133349,91851;64388,GREM2;CHRDL1
GO:2000427,positive regulation of apoptotic cell clearance (GO:2000427),8,2,0.551667912,3.625369458,0.100790842,0.512133349,718;6347,CCL2;C3
GO:0051177,meiotic sister chromatid cohesion (GO:0051177),8,2,0.551667912,3.625369458,0.100790842,0.512133349,701;699,BUB1;BUB1B
GO:0051984,positive regulation of chromosome segregation (GO:0051984),8,2,0.551667912,3.625369458,0.100790842,0.512133349,891;990,CDC6;CCNB1
GO:0048711,positive regulation of astrocyte differentiation (GO:0048711),8,2,0.551667912,3.625369458,0.100790842,0.512133349,274;3398,BIN1;ID2
GO:0099641,anterograde axonal protein transport (GO:0099641),8,2,0.551667912,3.625369458,0.100790842,0.512133349,4130;1740,DLG2;MAP1A
GO:0099640,axo-dendritic protein transport (GO:0099640),8,2,0.551667912,3.625369458,0.100790842,0.512133349,4130;1740,DLG2;MAP1A
GO:1905383,protein localization to presynapse (GO:1905383),8,2,0.551667912,3.625369458,0.100790842,0.512133349,4130;1740,DLG2;MAP1A
GO:0001779,natural killer cell differentiation (GO:0001779),8,2,0.551667912,3.625369458,0.100790842,0.512133349,558;9760,AXL;TOX
GO:1905522,negative regulation of macrophage migration (GO:1905522),8,2,0.551667912,3.625369458,0.100790842,0.512133349,11117;4345,EMILIN1;CD200
GO:2000425,regulation of apoptotic cell clearance (GO:2000425),8,2,0.551667912,3.625369458,0.100790842,0.512133349,718;6347,CCL2;C3
GO:2001251,negative regulation of chromosome organization (GO:2001251),8,2,0.551667912,3.625369458,0.100790842,0.512133349,7153;9700,TOP2A;ESPL1
GO:0006267,pre-replicative complex assembly involved in nuclear cell cycle DNA replication (GO:0006267),8,2,0.551667912,3.625369458,0.100790842,0.512133349,4171;4173,MCM2;MCM4
GO:0006335,DNA replication-dependent nucleosome assembly (GO:0006335),8,2,0.551667912,3.625369458,0.100790842,0.512133349,8208;55723,CHAF1B;ASF1B
GO:0034723,DNA replication-dependent nucleosome organization (GO:0034723),8,2,0.551667912,3.625369458,0.100790842,0.512133349,8208;55723,CHAF1B;ASF1B
GO:0033689,negative regulation of osteoblast proliferation (GO:0033689),8,2,0.551667912,3.625369458,0.100790842,0.512133349,6422;4330,SFRP1;MN1
GO:0061820,telomeric D-loop disassembly (GO:0061820),8,2,0.551667912,3.625369458,0.100790842,0.512133349,9401;641,RECQL4;BLM
GO:0051148,negative regulation of muscle cell differentiation (GO:0051148),8,2,0.551667912,3.625369458,0.100790842,0.512133349,3398;348093,RBPMS2;ID2
GO:0030833,regulation of actin filament polymerization (GO:0030833),69,8,4.758135743,1.681330763,0.10126191,0.514092349,10435;25802;6366;3071;9353;91663;274;1440,LMOD1;CDC42EP2;BIN1;MYADM;CSF3;SLIT2;NCKAP1L;CCL21
GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556),47,6,3.241048984,1.851252489,0.1023775,0.517570356,3479;2621;947;23208;6376;11213,CD34;GAS6;CX3CL1;IGF1;IRAK3;SYT11
GO:0031323,regulation of cellular metabolic process (GO:0031323),47,6,3.241048984,1.851252489,0.1023775,0.517570356,32;5166;2305;22943;55022;83875,PDK4;FOXM1;BCO2;PID1;ACACB;DKK1
GO:0061041,regulation of wound healing (GO:0061041),47,6,3.241048984,1.851252489,0.1023775,0.517570356,150;857;4638;2048;2247;1839,MYLK;FGF2;CAV1;ADRA2A;HBEGF;EPHB2
GO:0003143,embryonic heart tube morphogenesis (GO:0003143),47,6,3.241048984,1.851252489,0.1023775,0.517570356,7048;6722;4208;64321;6262;6491,SOX17;TGFBR2;MEF2C;SRF;STIL;RYR2
GO:0010862,positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862),47,6,3.241048984,1.851252489,0.1023775,0.517570356,3624;3625;656;653;11030;7272,BMP5;INHBA;TTK;RBPMS;BMP8B;INHBB
GO:0015914,phospholipid transport (GO:0015914),58,7,3.999592364,1.750178359,0.102685125,0.518689314,5244;341;26154;5243;79895;57198;388121,TNFAIP8L3;ATP8B4;ABCB1;ABCA12;ABCB4;APOC1;ATP8B2
GO:0120036,plasma membrane bounded cell projection organization (GO:0120036),128,13,8.826686596,1.472806342,0.10323057,0.521006683,7168;6366;3569;5354;3897;152330;66000;482;2824;7832;3925;114787;10129,PLP1;IL6;ATP1B2;GPRIN1;L1CAM;TPM1;CNTN4;STMN1;CCL21;GPM6B;BTG2;TMEM108;FRY
GO:0010975,regulation of neuron projection development (GO:0010975),165,16,11.37815069,1.406203911,0.105053499,0.529762233,4915;627;1902;79625;2042;6324;5649;120892;6376;482;9863;9760;4920;4919;65078;23413,ATP1B2;RELN;LRRK2;EPHA3;RTN4R;CX3CL1;LPAR1;BDNF;ROR1;NDNF;MAGI2;SCN1B;NCS1;NTRK2;TOX;ROR2
GO:0072337,modified amino acid transport (GO:0072337),17,3,1.172294313,2.559084323,0.107931828,0.536597712,6573;2350;8884,SLC5A6;SLC19A1;FOLR2
GO:2000648,positive regulation of stem cell proliferation (GO:2000648),17,3,1.172294313,2.559084323,0.107931828,0.536597712,10979;898;4072,CCNE1;FERMT2;EPCAM
GO:0002685,regulation of leukocyte migration (GO:0002685),17,3,1.172294313,2.559084323,0.107931828,0.536597712,399;3071;683,NCKAP1L;BST1;RHOH
GO:0009792,embryo development ending in birth or egg hatching (GO:0009792),17,3,1.172294313,2.559084323,0.107931828,0.536597712,672;2260;10742,RAI2;BRCA1;FGFR1
GO:0010460,positive regulation of heart rate (GO:0010460),17,3,1.172294313,2.559084323,0.107931828,0.536597712,7168;5144;6262,PDE4D;TPM1;RYR2
GO:0060415,muscle tissue morphogenesis (GO:0060415),17,3,1.172294313,2.559084323,0.107931828,0.536597712,70;4638;7049,MYLK;TGFBR3;ACTC1
GO:0001944,vasculature development (GO:0001944),17,3,1.172294313,2.559084323,0.107931828,0.536597712,2294;6943;5156,TCF21;FOXF1;PDGFRA
GO:0046676,negative regulation of insulin secretion (GO:0046676),17,3,1.172294313,2.559084323,0.107931828,0.536597712,150;3625;6422,SFRP1;ADRA2A;INHBB
GO:0032682,negative regulation of chemokine production (GO:0032682),17,3,1.172294313,2.559084323,0.107931828,0.536597712,3569;347;9314,IL6;KLF4;APOD
GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804),17,3,1.172294313,2.559084323,0.107931828,0.536597712,2621;10293;83643,GAS6;TRAIP;CCDC3
GO:0045740,positive regulation of DNA replication (GO:0045740),17,3,1.172294313,2.559084323,0.107931828,0.536597712,81620;1763;79915,ATAD5;DNA2;CDT1
GO:0014074,response to purine-containing compound (GO:0014074),17,3,1.172294313,2.559084323,0.107931828,0.536597712,6262;7226;10060,ABCC9;TRPM2;RYR2
GO:0050810,regulation of steroid biosynthetic process (GO:0050810),17,3,1.172294313,2.559084323,0.107931828,0.536597712,1066;653;1958,EGR1;BMP5;CES1
GO:0072164,mesonephric tubule development (GO:0072164),17,3,1.172294313,2.559084323,0.107931828,0.536597712,9353;6495;6943,TCF21;SLIT2;SIX1
GO:1904355,positive regulation of telomere capping (GO:1904355),17,3,1.172294313,2.559084323,0.107931828,0.536597712,9212;225689;4751,NEK2;AURKB;MAPK15
GO:0032101,regulation of response to external stimulus (GO:0032101),129,13,8.895645085,1.461389239,0.107974063,0.536597712,6401;11343;857;185;2048;2627;5156;6376;81792;7804;330;11274;683,MGLL;AGTR1;GATA6;CAV1;USP18;CX3CL1;LRP8;BIRC3;SELE;PDGFRA;EPHB2;BST1;ADAMTS12
GO:0046324,regulation of glucose import (GO:0046324),37,5,2.551464094,1.959659167,0.108283651,0.536597712,5167;3479;10580;51422;55022,SORBS1;PID1;IGF1;PRKAG2;ENPP1
GO:1900744,regulation of p38MAPK cascade (GO:1900744),37,5,2.551464094,1.959659167,0.108283651,0.536597712,9464;1843;5187;4616;285613,PER1;DUSP1;HAND2;RELL2;GADD45B
GO:0001937,negative regulation of endothelial cell proliferation (GO:0001937),37,5,2.551464094,1.959659167,0.108283651,0.536597712,4804;857;4208;6347;84913,MEF2C;NGFR;CAV1;CCL2;ATOH8
GO:2000249,regulation of actin cytoskeleton reorganization (GO:2000249),37,5,2.551464094,1.959659167,0.108283651,0.536597712,9723;7226;10411;5156;1440,CSF3;SEMA3E;RAPGEF3;TRPM2;PDGFRA
GO:2001233,regulation of apoptotic signaling pathway (GO:2001233),37,5,2.551464094,1.959659167,0.108283651,0.536597712,627;596;4929;6376;23542,NR4A2;CX3CL1;BCL2;BDNF;MAPK8IP2
GO:0010507,negative regulation of autophagy (GO:0010507),59,7,4.068550853,1.720514319,0.1099825,0.544567388,6622;596;54922;120892;3953;3082;26471,LRRK2;BCL2;LEPR;HGF;RASIP1;SNCA;NUPR1
GO:0071479,cellular response to ionizing radiation (GO:0071479),48,6,3.310007473,1.812684729,0.110573639,0.54704374,388;1894;641;5888;10635;1410,CRYAB;BLM;RHOB;RAD51AP1;RAD51;ECT2
GO:1902533,positive regulation of intracellular signal transduction (GO:1902533),542,45,37.37550105,1.203997237,0.111119729,0.54929333,2316;3815;2252;154;6366;1894;1116;4915;1902;3479;150;284;2621;3569;857;10979;5579;596;6285;5649;2247;6403;5156;6376;3082;1839;7037;2260;1440;558;2099;9365;57161;330;1634;374;4306;2159;4920;4919;9542;219790;388121;26471;80310,F10;IL6;NRG2;TNFAIP8L3;PRKCB;RELN;FGF2;NR3C2;GAS6;FGF7;DCN;CSF3;CAV1;FLNA;CX3CL1;FERMT2;LPAR1;ECT2;BCL2;SELP;AXL;ROR1;FGFR1;ADRA2A;PDGFD;IGF1;HGF;BIRC3;KIT;HBEGF;CCL21;S100B;ESR1;PELI2;ADRB2;TFRC;NTRK2;KL;CHI3L1;PDGFRA;ROR2;ANGPT1;RTKN2;AREG;NUPR1
GO:0046627,negative regulation of insulin receptor signaling pathway (GO:0046627),27,4,1.861879204,2.148367086,0.111698497,0.549893255,5167;5579;55022;5590,PRKCB;PID1;PRKCZ;ENPP1
GO:0120033,negative regulation of plasma membrane bounded cell projection assembly (GO:0120033),27,4,1.861879204,2.148367086,0.111698497,0.549893255,83478;6366;5909;9353,SLIT2;RAP1GAP;ARHGAP24;CCL21
GO:0032232,negative regulation of actin filament bundle assembly (GO:0032232),27,4,1.861879204,2.148367086,0.111698497,0.549893255,84952;395;10395;3925,ARHGAP6;CGNL1;STMN1;DLC1
GO:0055067,monovalent inorganic cation homeostasis (GO:0055067),27,4,1.861879204,2.148367086,0.111698497,0.549893255,3757;5166;84561;84679,PDK4;SLC12A8;KCNH2;SLC9A7
GO:0006699,bile acid biosynthetic process (GO:0006699),27,4,1.861879204,2.148367086,0.111698497,0.549893255,1593;9023;51302;8309,ACOX2;CH25H;CYP39A1;CYP27A1
GO:0060548,negative regulation of cell death (GO:0060548),94,10,6.482097969,1.542710408,0.112656635,0.554156329,6622;10979;947;1191;6659;2247;10891;120892;25959;4345,CD34;FGF2;LRRK2;SOX4;CLU;PPARGC1A;KANK2;FERMT2;CD200;SNCA
GO:0018209,peptidyl-serine modification (GO:0018209),167,16,11.51606767,1.389363146,0.113533888,0.558014881,63967;7048;2621;983;6790;5347;79625;6196;5579;120892;8317;10000;5590;7272;388228;55351,PRKCB;AURKA;TGFBR2;LRRK2;CLSPN;GAS6;TTK;CDC7;PLK1;CDK1;RPS6KA2;SBK1;STK32B;NDNF;AKT3;PRKCZ
GO:0010212,response to ionizing radiation (GO:0010212),71,8,4.896052721,1.633969333,0.114615889,0.562413148,388;1894;4609;672;641;5888;10635;2177,BLM;BRCA1;RHOB;RAD51AP1;RAD51;ECT2;FANCD2;MYC
GO:0071773,cellular response to BMP stimulus (GO:0071773),71,8,4.896052721,1.633969333,0.114615889,0.562413148,7049;656;56963;653;4093;55273;6422;81792,SFRP1;BMP5;TGFBR3;TMEM100;BMP8B;SMAD9;RGMA;ADAMTS12
GO:0043065,positive regulation of apoptotic process (GO:0043065),307,27,21.17025613,1.275374272,0.114780845,0.562763182,388;6622;4804;10395;1894;3569;6196;9353;7153;1191;9833;5740;6659;10439;322;2045;6422;3778;1869;274;3663;25999;54507;26471;79845;4616;10687,IL6;SFRP1;SOX4;CLU;NGFR;BIN1;ADAMTSL4;TOP2A;MELK;EPHA7;OLFM1;KCNMA1;RHOB;SLIT2;RPS6KA2;APBB1;RNF122;PTGIS;ECT2;E2F1;DLC1;GADD45B;CLIP3;IRF5;SNCA;NUPR1;PNMA2
GO:0048666,neuron development (GO:0048666),143,14,9.861063931,1.419725102,0.116656739,0.570511805,4915;3569;6722;5354;4208;3897;152330;66000;2824;7832;3925;163175;114787;10129,LGI4;PLP1;IL6;MEF2C;SRF;GPRIN1;L1CAM;CNTN4;STMN1;GPM6B;BTG2;NTRK2;TMEM108;FRY
GO:0016126,sterol biosynthetic process (GO:0016126),38,5,2.620422583,1.908089188,0.118022015,0.570511805,1066;9023;51422;6713;1717,CH25H;PRKAG2;CES1;DHCR7;SQLE
GO:0006974,cellular response to DNA damage stimulus (GO:0006974),347,30,23.92859569,1.253730072,0.118093218,0.570511805,221662;983;596;7153;1111;4609;10293;322;10721;2237;225689;1869;2175;116028;672;8914;9401;5427;641;55388;9156;51514;5888;11169;8438;7516;7832;10635;3090;29089,RBM24;XRCC2;HIC1;RECQL4;TIMELESS;RAD54L;POLQ;DTL;EXO1;BLM;TOP2A;WDHD1;FANCA;BRCA1;TRAIP;RAD51AP1;MCM10;UBE2T;RAD51;CDK1;APBB1;BCL2;CHEK1;FEN1;POLE2;E2F1;MAPK15;BTG2;RMI2;MYC
GO:0010468,regulation of gene expression (GO:0010468),1073,84,73.99245873,1.135250828,0.118199714,0.570511805,2934;2252;399;58;70;4915;3479;284;2621;3624;3569;5138;9464;6790;947;4857;153579;4208;140628;11117;7122;1191;4609;2053;287;6659;10439;322;2048;9759;2247;64321;6495;10891;493;57419;6546;2202;6422;8324;5563;1869;22943;91663;55022;4286;7037;672;7942;1958;3090;2099;9314;8483;3398;4602;2146;90865;27303;1789;675;25937;5241;3899;83595;5187;59;90993;84913;56978;118738;133522;8736;72;57716;23090;83643;1390;5178;93166;4605;4774;55422;54796,PER1;CLDN5;IL6;SOX17;ACTG2;AFF3;ANK2;PGR;GATA5;PDE2A;HIC1;AURKA;SLC24A3;MYOM1;SFRP1;IL33;PEG3;NOVA1;CD34;EGR1;FGF2;SOX4;MEF2C;KLF4;ACTC1;GSN;ACTA2;CLU;INHBA;GAS6;MYADM;FGF7;PID1;PRDM6;BRCA1;MYBL2;OLFM1;CREM;PPARGC1A;RBMS3;HAND2;ZNF331;CCDC3;TFEB;APBB1;EPHX2;FZD7;BRCA2;ATOH8;E2F1;EMILIN1;CILP;WWTR1;EZH2;BTNL9;IGF1;DNMT3B;PRDM8;NFIA;ACTA1;ID2;HDAC4;EFEMP1;CREB3L1;MITF;ATP2B4;ESR1;SIX1;TFRC;PPARGC1B;NTRK2;BNC2;SOX7;PRX;SLC8A1;EPHB2;MYB;MYC;ANGPT1;DKK1;ZNF423;PRKAA2;RHOH;ZNF488
GO:1901987,regulation of cell cycle phase transition (GO:1901987),95,10,6.551056458,1.526471351,0.118604988,0.570511805,11065;991;701;983;4085;5347;891;493;51512;4330,UBE2C;CDC20;PLK1;GTSE1;BUB1B;CCNB1;CDK1;MAD2L1;ATP2B4;MN1
GO:0018105,peptidyl-serine phosphorylation (GO:0018105),156,15,10.75752429,1.394372869,0.119809605,0.570511805,63967;7048;2621;983;6790;5347;6196;5579;120892;8317;10000;5590;7272;388228;55351,PRKCB;AURKA;TGFBR2;LRRK2;CLSPN;GAS6;TTK;CDC7;PLK1;CDK1;RPS6KA2;SBK1;STK32B;AKT3;PRKCZ
GO:0034330,cell junction organization (GO:0034330),72,8,4.96501121,1.611275315,0.121631692,0.570511805,375790;2316;6622;10979;9723;3897;2318;55679,FLNC;LIMS2;SEMA3E;FLNA;FERMT2;L1CAM;AGRN;SNCA
GO:0045663,positive regulation of myoblast differentiation (GO:0045663),18,3,1.241252803,2.416912972,0.123198365,0.570511805,221662;4208;91653,RBM24;MEF2C;BOC
GO:2000463,positive regulation of excitatory postsynaptic potential (GO:2000463),18,3,1.241252803,2.416912972,0.123198365,0.570511805,9378;5649;5590,RELN;NRXN1;PRKCZ
GO:0098719,sodium ion import across plasma membrane (GO:0098719),18,3,1.241252803,2.416912972,0.123198365,0.570511805,6546;84679;285195,SLC9A9;SLC8A1;SLC9A7
GO:0036336,dendritic cell migration (GO:0036336),18,3,1.241252803,2.416912972,0.123198365,0.570511805,6366;1880;7226,GPR183;TRPM2;CCL21
GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050),18,3,1.241252803,2.416912972,0.123198365,0.570511805,2247;57381;10000,RHOJ;FGF2;AKT3
GO:0042551,neuron maturation (GO:0042551),18,3,1.241252803,2.416912972,0.123198365,0.570511805,6376;718;163175,LGI4;CX3CL1;C3
GO:0051569,regulation of histone H3-K4 methylation (GO:0051569),18,3,1.241252803,2.416912972,0.123198365,0.570511805,672;4602;1789,BRCA1;DNMT3B;MYB
GO:0050918,positive chemotaxis (GO:0050918),18,3,1.241252803,2.416912972,0.123198365,0.570511805,2252;284;6376,FGF7;CX3CL1;ANGPT1
GO:2000042,negative regulation of double-strand break repair via homologous recombination (GO:2000042),18,3,1.241252803,2.416912972,0.123198365,0.570511805,10721;116028;55010,POLQ;PARPBP;RMI2
GO:0033630,positive regulation of cell adhesion mediated by integrin (GO:0033630),18,3,1.241252803,2.416912972,0.123198365,0.570511805,5881;6366;3071,RAC3;NCKAP1L;CCL21
GO:0090278,negative regulation of peptide hormone secretion (GO:0090278),18,3,1.241252803,2.416912972,0.123198365,0.570511805,150;3625;6422,SFRP1;ADRA2A;INHBB
GO:1902259,regulation of delayed rectifier potassium channel activity (GO:1902259),18,3,1.241252803,2.416912972,0.123198365,0.570511805,23704;9472;3755,AKAP6;KCNG1;KCNE4
GO:0032793,positive regulation of CREB transcription factor activity (GO:0032793),18,3,1.241252803,2.416912972,0.123198365,0.570511805,5649;7804;4345,RELN;LRP8;CD200
GO:0001836,release of cytochrome c from mitochondria (GO:0001836),18,3,1.241252803,2.416912972,0.123198365,0.570511805,596;1191;2537,CLU;BCL2;IFI6
GO:0035024,negative regulation of Rho protein signal transduction (GO:0035024),18,3,1.241252803,2.416912972,0.123198365,0.570511805,10395;54922;3925,STMN1;DLC1;RASIP1
GO:0071539,protein localization to centrosome (GO:0071539),18,3,1.241252803,2.416912972,0.123198365,0.570511805,6491;29887;10615,SPAG5;STIL;SNX10
GO:0035050,embryonic heart tube development (GO:0035050),18,3,1.241252803,2.416912972,0.123198365,0.570511805,64321;6262;5308,SOX17;RYR2;PITX2
GO:0046599,regulation of centriole replication (GO:0046599),18,3,1.241252803,2.416912972,0.123198365,0.570511805,10733;672;6491,STIL;BRCA1;PLK4
GO:0006516,glycoprotein catabolic process (GO:0006516),18,3,1.241252803,2.416912972,0.123198365,0.570511805,56999;81792;4321,ADAMTS9;MMP12;ADAMTS12
GO:1900077,negative regulation of cellular response to insulin stimulus (GO:1900077),28,4,1.930837693,2.07163969,0.123599184,0.570511805,5167;5579;55022;5590,PRKCB;PID1;PRKCZ;ENPP1
GO:1901020,negative regulation of calcium ion transmembrane transporter activity (GO:1901020),28,4,1.930837693,2.07163969,0.123599184,0.570511805,150;5350;477;845,ATP1A2;CASQ2;PLN;ADRA2A
GO:0050771,negative regulation of axonogenesis (GO:0050771),28,4,1.930837693,2.07163969,0.123599184,0.570511805,4804;56920;2258;65078,SEMA3G;NGFR;FGF13;RTN4R
GO:2000278,regulation of DNA biosynthetic process (GO:2000278),28,4,1.930837693,2.07163969,0.123599184,0.570511805,4609;2247;3082;64094,FGF2;SMOC2;HGF;MYC
GO:0030098,lymphocyte differentiation (GO:0030098),84,9,5.792513078,1.553729768,0.123822474,0.570511805,3815;399;974;6659;1316;9759;3953;558;9760,SOX4;KLF6;AXL;LEPR;CD79B;HDAC4;KIT;TOX;RHOH
